Estado_final_de_caso,Nom_upgd,Pais_ocurrencia,Departamento_ocurrencia,Municipio_ocurrencia,idx
4,ESE HOSPITAL LOCAL DE CONCORDIA,COLOMBIA,MAGDALENA,CONCORDIA,ESE HOSPITAL LOCAL DE CONCORDIA_MAGDALENA_CONCORDIA
4,CORPORACION IPS SALUDCOOP,COLOMBIA,HUILA,NEIVA,CORPORACION IPS SALUDCOOP_HUILA_NEIVA
4,CORPORACION IPS COMFAMILIAR CAMACOL COODAN,COLOMBIA,ANTIOQUIA,CHIGORODO,CORPORACION IPS COMFAMILIAR CAMACOL COODAN_ANTIOQUIA_CHIGORODO
4,COOMEVA MEDICINA PREPAGADA,COLOMBIA,BOLIVAR,CARTAGENA,COOMEVA MEDICINA PREPAGADA_BOLIVAR_CARTAGENA
4,ESE HOSPITAL SAN NICOLAS,COLOMBIA,CORDOBA,PLANETA RICA,ESE HOSPITAL SAN NICOLAS_CORDOBA_PLANETA RICA
3,ESE HOSPITAL SAN NICOLAS,COLOMBIA,CORDOBA,PLANETA RICA,ESE HOSPITAL SAN NICOLAS_CORDOBA_PLANETA RICA
3,ESE HOSPITAL SAN RAFAEL DE CHINU,COLOMBIA,CORDOBA,CHINU,ESE HOSPITAL SAN RAFAEL DE CHINU_CORDOBA_CHINU
4,ADMINISTRADORA CLINICA LA COLINA,COLOMBIA,HUILA,GIGANTE,ADMINISTRADORA CLINICA LA COLINA_HUILA_GIGANTE
4,CENTRO DE SALUD PARAISO,COLOMBIA,ATLANTICO,SABANALARGA,CENTRO DE SALUD PARAISO_ATLANTICO_SABANALARGA
4,CLINICA PORTOAZUL SA,COLOMBIA,ATLANTICO,BARRANQUILLA,CLINICA PORTOAZUL SA_ATLANTICO_BARRANQUILLA
4,SINERGIA SALUD UNIDAD BASICA FORD,COLOMBIA,SUCRE,COROZAL,SINERGIA SALUD UNIDAD BASICA FORD_SUCRE_COROZAL
4,ESE CENTRO DE SALUD DE ZAPAYAN,COLOMBIA,MAGDALENA,ZAPAYAN,ESE CENTRO DE SALUD DE ZAPAYAN_MAGDALENA_ZAPAYAN
4,EAT VIVIR CON SALUD IPS,COLOMBIA,CORDOBA,SAN PELAYO,EAT VIVIR CON SALUD IPS_CORDOBA_SAN PELAYO
4,CENTRAL DE URGENCIAS LOUIS PASTEUR,COLOMBIA,TOLIMA,MELGAR,CENTRAL DE URGENCIAS LOUIS PASTEUR_TOLIMA_MELGAR
4,ESE HOSPITAL LOCAL ARJONA,COLOMBIA,BOLIVAR,ARJONA,ESE HOSPITAL LOCAL ARJONA_BOLIVAR_ARJONA
4,COORPORACION IPS SALUD CAU,COLOMBIA,CORDOBA,MONTERIA,COORPORACION IPS SALUD CAU_CORDOBA_MONTERIA
4,CLINICA JERUSALEN,COLOMBIA,CORDOBA,PLANETA RICA,CLINICA JERUSALEN_CORDOBA_PLANETA RICA
4,CENTRO SALUD EVITAR,COLOMBIA,BOLIVAR,MAHATES,CENTRO SALUD EVITAR_BOLIVAR_MAHATES
4,CLINICA MEDICA AGUACHICA LTDA,COLOMBIA,CESAR,AGUACHICA,CLINICA MEDICA AGUACHICA LTDA_CESAR_AGUACHICA
4,COMANDO AEREO DE COMBATE NO 3,COLOMBIA,ATLANTICO,MALAMBO,COMANDO AEREO DE COMBATE NO 3_ATLANTICO_MALAMBO
4,UPSS CAMU CANTA CLARO - EL AMPARO,COLOMBIA,CORDOBA,MONTERIA,UPSS CAMU CANTA CLARO - EL AMPARO_CORDOBA_MONTERIA
4,IPS SALUDCOOP EL BAGRE,COLOMBIA,ANTIOQUIA,EL BAGRE,IPS SALUDCOOP EL BAGRE_ANTIOQUIA_EL BAGRE
4,SOCORRO DEL ROSARIO SILVA ARNEDO,COLOMBIA,BOLIVAR,TURBACO,SOCORRO DEL ROSARIO SILVA ARNEDO_BOLIVAR_TURBACO
4,HOSPITAL LOCAL TURBANA,COLOMBIA,BOLIVAR,TURBANA,HOSPITAL LOCAL TURBANA_BOLIVAR_TURBANA
3,DEPARTAMENTO ADMINISTRATIVO DE SALUD DADIS,COLOMBIA,BOLIVAR,CARTAGENA,DEPARTAMENTO ADMINISTRATIVO DE SALUD DADIS_BOLIVAR_CARTAGENA
4,ESE HOSPITAL MANUEL ELKIN PATARROYO,COLOMBIA,BOLIVAR,SANTA ROSA DEL SUR,ESE HOSPITAL MANUEL ELKIN PATARROYO_BOLIVAR_SANTA ROSA DEL SUR
4,HOSPITAL JORGE ISAAC RINCON TORRES,COLOMBIA,CESAR,LA JAGUA DE IBIRICO,HOSPITAL JORGE ISAAC RINCON TORRES_CESAR_LA JAGUA DE IBIRICO
4,CLINICA METROPOLITANA DE COMFANORTE,COLOMBIA,NORTE SANTANDER,CUCUTA,CLINICA METROPOLITANA DE COMFANORTE_NORTE SANTANDER_CUCUTA
4,SANIDAD DEPARTAMENTO POLICIA QUINDIO,COLOMBIA,QUINDIO,ARMENIA,SANIDAD DEPARTAMENTO POLICIA QUINDIO_QUINDIO_ARMENIA
4,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,ATLANTICO,BARRANQUILLA,CAP CENTRO DE ATENCION PRIORITARI_ATLANTICO_BARRANQUILLA
4,ESE HOSPITAL DE NAZARETH,COLOMBIA,GUAJIRA,URIBIA,ESE HOSPITAL DE NAZARETH_GUAJIRA_URIBIA
4,CENTRO DIAGNOSTICO DE ESPECIALISTAS LTDA,COLOMBIA,GUAJIRA,RIOHACHA,CENTRO DIAGNOSTICO DE ESPECIALISTAS LTDA_GUAJIRA_RIOHACHA
4,SOCIEDAD CLINICA IBEROAMERICA SAS,COLOMBIA,ATLANTICO,BARRANQUILLA,SOCIEDAD CLINICA IBEROAMERICA SAS_ATLANTICO_BARRANQUILLA
4,CLINICA NUESTRA SEÑORA DEL ROSARIO,COLOMBIA,BOLIVAR,CARTAGENA,CLINICA NUESTRA SEÑORA DEL ROSARIO_BOLIVAR_CARTAGENA
4,ESE HOSPITAL LOCAL DE CAMPO DE LA CRUZ,COLOMBIA,ATLANTICO,CAMPO DE LA CRUZ,ESE HOSPITAL LOCAL DE CAMPO DE LA CRUZ_ATLANTICO_CAMPO DE LA CRUZ
4,IPS PROSALUDSA,COLOMBIA,ATLANTICO,SABANALARGA,IPS PROSALUDSA_ATLANTICO_SABANALARGA
4,HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA,COLOMBIA,BOLIVAR,CARTAGENA,HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA_BOLIVAR_CARTAGENA
4,UNIDAD MEDICA Y DE DIAGNOSTICO DE LA COSTA IPS LTD,COLOMBIA,BOLIVAR,CARTAGENA,UNIDAD MEDICA Y DE DIAGNOSTICO DE LA COSTA IPS LTD_BOLIVAR_CARTAGENA
4,HOSPITAL DEPARTAMENTAL JUAN DOMINGUEZ ROMERO ESE,COLOMBIA,ATLANTICO,SOLEDAD,HOSPITAL DEPARTAMENTAL JUAN DOMINGUEZ ROMERO ESE_ATLANTICO_SOLEDAD
3,HOSPITAL DEPARTAMENTAL JUAN DOMINGUEZ ROMERO ESE,COLOMBIA,ATLANTICO,SOLEDAD,HOSPITAL DEPARTAMENTAL JUAN DOMINGUEZ ROMERO ESE_ATLANTICO_SOLEDAD
4,CENTO DE SALUD CAMPO BOLIVAR,COLOMBIA,ATLANTICO,SABANALARGA,CENTO DE SALUD CAMPO BOLIVAR_ATLANTICO_SABANALARGA
4,ESE HOSPITAL DE MANATI,COLOMBIA,ATLANTICO,MANATI,ESE HOSPITAL DE MANATI_ATLANTICO_MANATI
4,ESE CENTRO DE SALUD DE USIACURI,COLOMBIA,ATLANTICO,USIACURI,ESE CENTRO DE SALUD DE USIACURI_ATLANTICO_USIACURI
4,COOMEVA EPS SA,COLOMBIA,ATLANTICO,SABANALARGA,COOMEVA EPS SA_ATLANTICO_SABANALARGA
3,PREVENCION Y SALUD IPS LIMITADA,COLOMBIA,MAGDALENA,EL BANCO,PREVENCION Y SALUD IPS LIMITADA_MAGDALENA_EL BANCO
4,HEAD- LA NEVADA,COLOMBIA,CESAR,VALLEDUPAR,HEAD- LA NEVADA_CESAR_VALLEDUPAR
3,ESE HOSPITAL SAN JUAN DE DIOS,COLOMBIA,ANTIOQUIA,SONSON,ESE HOSPITAL SAN JUAN DE DIOS_ANTIOQUIA_SONSON
4,CENTRO SALUD MALAGANA,COLOMBIA,BOLIVAR,MAHATES,CENTRO SALUD MALAGANA_BOLIVAR_MAHATES
3,IPS UNIVERSITARIA SEDE CAMINO SUROCCIDENTE,COLOMBIA,ATLANTICO,SABANAGRANDE,IPS UNIVERSITARIA SEDE CAMINO SUROCCIDENTE_ATLANTICO_SABANAGRANDE
4,IPS UNIVERSITARIA SEDE PASO UNIVERSAL,COLOMBIA,ATLANTICO,BARRANQUILLA,IPS UNIVERSITARIA SEDE PASO UNIVERSAL_ATLANTICO_BARRANQUILLA
4,SALUDCOOP ENTIDAD PROMOTORA DE SALUD ORGANISMO COO,COLOMBIA,ATLANTICO,BARRANQUILLA,SALUDCOOP ENTIDAD PROMOTORA DE SALUD ORGANISMO COO_ATLANTICO_BARRANQUILLA
4,IPS UNIVERSITARIA SEDE PASO LAS FLORES,COLOMBIA,ATLANTICO,BARRANQUILLA,IPS UNIVERSITARIA SEDE PASO LAS FLORES_ATLANTICO_BARRANQUILLA
4,ESE HOSPITAL SANTO TOMAS,COLOMBIA,GUAJIRA,VILLANUEVA,ESE HOSPITAL SANTO TOMAS_GUAJIRA_VILLANUEVA
3,ESE HOSPITAL SAN SEBASTIAN DE URABA,COLOMBIA,ANTIOQUIA,NECOCLI,ESE HOSPITAL SAN SEBASTIAN DE URABA_ANTIOQUIA_NECOCLI
3,HOSPITAL SAN BLAS- II NIVEL ESE -SAN CRISTOBAL,COLOMBIA,BOGOTA,BOGOTA,HOSPITAL SAN BLAS- II NIVEL ESE -SAN CRISTOBAL_BOGOTA_BOGOTA
4,ESE HOSPITAL LOCAL SAN JOSE DEACHI,COLOMBIA,BOLIVAR,ACHI,ESE HOSPITAL LOCAL SAN JOSE DEACHI_BOLIVAR_ACHI
3,HOSPITAL SAN FRANCISCO DE VIOTA,COLOMBIA,CUNDINAMARCA,VIOTA,HOSPITAL SAN FRANCISCO DE VIOTA_CUNDINAMARCA_VIOTA
3,COMISARIA DE FAMILIA ZONA NORTE,COLOMBIA,BOLIVAR,MOMPOS,COMISARIA DE FAMILIA ZONA NORTE_BOLIVAR_MOMPOS
4,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTANDER HERRE,COLOMBIA,MAGDALENA,PIVIJAY,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTANDER HERRE_MAGDALENA_PIVIJAY
4,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO,COLOMBIA,TOLIMA,HONDA,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO_TOLIMA_HONDA
4,HOSPITAL MILITAR DE ORIENTE,COLOMBIA,META,VILLAVICENCIO,HOSPITAL MILITAR DE ORIENTE_META_VILLAVICENCIO
4,ESE HOSPITAL ISABEL LA CATOLICA,COLOMBIA,ANTIOQUIA,CACERES,ESE HOSPITAL ISABEL LA CATOLICA_ANTIOQUIA_CACERES
4,ESE HOSPITAL DE CERRO DE SAN ANTONIO,COLOMBIA,MAGDALENA,CERRO SAN ANTONIO,ESE HOSPITAL DE CERRO DE SAN ANTONIO_MAGDALENA_CERRO SAN ANTONIO
4,CLINICA GENERAL DEL CARIBE SA,COLOMBIA,BOLIVAR,EL CARMEN DE BOLIVAR,CLINICA GENERAL DEL CARIBE SA_BOLIVAR_EL CARMEN DE BOLIVAR
4,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,COLOMBIA,BOLIVAR,EL CARMEN DE BOLIVAR,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN_BOLIVAR_EL CARMEN DE BOLIVAR
3,CENTRO SALUD SAN JOAQUIN,COLOMBIA,BOLIVAR,MAHATES,CENTRO SALUD SAN JOAQUIN_BOLIVAR_MAHATES
4,ESE ANA SILVIA MALDONADO JIMENEZ,COLOMBIA,HUILA,COLOMBIA,ESE ANA SILVIA MALDONADO JIMENEZ_HUILA_COLOMBIA
4,NUEVO HOSPITAL LA CANDELARIA ESE,COLOMBIA,TOLIMA,PURIFICACION,NUEVO HOSPITAL LA CANDELARIA ESE_TOLIMA_PURIFICACION
3,SECRETARIA DE SALUD MUNICIPAL DE MAICAO,COLOMBIA,GUAJIRA,MAICAO,SECRETARIA DE SALUD MUNICIPAL DE MAICAO_GUAJIRA_MAICAO
4,ESE HOSPITAL LOCAL SAN ONOFRE,COLOMBIA,BOLIVAR,CARTAGENA,ESE HOSPITAL LOCAL SAN ONOFRE_BOLIVAR_CARTAGENA
4,ESE CENTRO DE SALUD CON CAMA VITALIO SARA CASTILLO,COLOMBIA,BOLIVAR,SOPLAVIENTO,ESE CENTRO DE SALUD CON CAMA VITALIO SARA CASTILLO_BOLIVAR_SOPLAVIENTO
4,IPS UNIVERSITARIA SEDE CAMINO SUROCCIDENTE,COLOMBIA,ATLANTICO,MALAMBO,IPS UNIVERSITARIA SEDE CAMINO SUROCCIDENTE_ATLANTICO_MALAMBO
4,UNIDAD CLINICA SAN NICOLAS,COLOMBIA,ATLANTICO,BARRANQUILLA,UNIDAD CLINICA SAN NICOLAS_ATLANTICO_BARRANQUILLA
4,UNIDAD MEDICA ARIGUANI,COLOMBIA,MAGDALENA,ARIGUANI (EL DIFICIL),UNIDAD MEDICA ARIGUANI_MAGDALENA_ARIGUANI (EL DIFICIL)
4,COOMEVA ENTIDAD PROMOTORA DE SALUD SA,COLOMBIA,GUAJIRA,FONSECA,COOMEVA ENTIDAD PROMOTORA DE SALUD SA_GUAJIRA_FONSECA
4,SOCIEDAD MEDICA CLINICA RIOHACHA,COLOMBIA,GUAJIRA,RIOHACHA,SOCIEDAD MEDICA CLINICA RIOHACHA_GUAJIRA_RIOHACHA
4,IPSI KA RAQUITA,COLOMBIA,GUAJIRA,RIOHACHA,IPSI KA RAQUITA_GUAJIRA_RIOHACHA
4,CENTRO DE SALUD MONTERREY,COLOMBIA,CASANARE,MONTERREY,CENTRO DE SALUD MONTERREY_CASANARE_MONTERREY
3,CLINICA MEDICO QUIRURGICA LTDA,COLOMBIA,NORTE SANTANDER,CUCUTA,CLINICA MEDICO QUIRURGICA LTDA_NORTE SANTANDER_CUCUTA
4,CLINICA MADRE BERNARDA COMUNIDAD DE HERMANAS FRANC,COLOMBIA,BOLIVAR,ARJONA,CLINICA MADRE BERNARDA COMUNIDAD DE HERMANAS FRANC_BOLIVAR_ARJONA
4,SALUD TOTAL EPS UAB TURBACO,COLOMBIA,BOLIVAR,TURBACO,SALUD TOTAL EPS UAB TURBACO_BOLIVAR_TURBACO
4,CLINICA GENERAL SAN DIEGO,COLOMBIA,ATLANTICO,BARRANQUILLA,CLINICA GENERAL SAN DIEGO_ATLANTICO_BARRANQUILLA
4,CLINICA SAN MARTIN BARRANQUILLA,COLOMBIA,ATLANTICO,SOLEDAD,CLINICA SAN MARTIN BARRANQUILLA_ATLANTICO_SOLEDAD
4,CLINICA HIGEA,COLOMBIA,BOLIVAR,CARTAGENA,CLINICA HIGEA_BOLIVAR_CARTAGENA
4,ESE CAMU PUERTO ESCONDIDO,COLOMBIA,CORDOBA,PUERTO ESCONDIDO,ESE CAMU PUERTO ESCONDIDO_CORDOBA_PUERTO ESCONDIDO
3,ESE HOSPITAL REGIONAL MANUELA BELTRAN DEL SOCORRO,COLOMBIA,ATLANTICO,BARRANQUILLA,ESE HOSPITAL REGIONAL MANUELA BELTRAN DEL SOCORRO_ATLANTICO_BARRANQUILLA
4,HOSPITAL UNIVERSITARIO DE SINCELEJO ESE,COLOMBIA,SUCRE,TOLU,HOSPITAL UNIVERSITARIO DE SINCELEJO ESE_SUCRE_TOLU
4,COOMEVA EPS MANGA,COLOMBIA,BOLIVAR,CARTAGENA,COOMEVA EPS MANGA_BOLIVAR_CARTAGENA
4,ESE HOSPITAL LA PAZ,COLOMBIA,CORDOBA,LA APARTADA,ESE HOSPITAL LA PAZ_CORDOBA_LA APARTADA
4,HOSPITAL LOCAL MARIALABAJA,COLOMBIA,BOLIVAR,MARIA LA BAJA,HOSPITAL LOCAL MARIALABAJA_BOLIVAR_MARIA LA BAJA
4,COOMEVA IPS TURBACO,COLOMBIA,BOLIVAR,TURBACO,COOMEVA IPS TURBACO_BOLIVAR_TURBACO
3,ESP CLÍNICA REGIONAL NUESTRA SEÑORA DE FÁTIMA CL,COLOMBIA,VALLE,CALI,ESP CLÍNICA REGIONAL NUESTRA SEÑORA DE FÁTIMA CL_VALLE_CALI
4,IPS UNIVERSITARIA SEDE CAMINO BOSQUE DE MARIA,COLOMBIA,ATLANTICO,BARRANQUILLA,IPS UNIVERSITARIA SEDE CAMINO BOSQUE DE MARIA_ATLANTICO_BARRANQUILLA
4,SINERGIA SALUD ATENCION BASICA ENVIGADO,COLOMBIA,ANTIOQUIA,TURBO,SINERGIA SALUD ATENCION BASICA ENVIGADO_ANTIOQUIA_TURBO
4,ESE HOSPITAL MARÍA AUXILIADORA,COLOMBIA,ANTIOQUIA,CHIGORODO,ESE HOSPITAL MARÍA AUXILIADORA_ANTIOQUIA_CHIGORODO
3,CLINICA REGIONAL VALLE DE ABURRA,COLOMBIA,ANTIOQUIA,* ANTIOQUIA. MUNICIPIO DESCONOCIDO,CLINICA REGIONAL VALLE DE ABURRA_ANTIOQUIA_* ANTIOQUIA. MUNICIPIO DESCONOCIDO
4,ESE HOSPITAL SAN SEBASTIAN DE URABA,COLOMBIA,ANTIOQUIA,NECOCLI,ESE HOSPITAL SAN SEBASTIAN DE URABA_ANTIOQUIA_NECOCLI
3,COMISARIA DE FAMILIA ZONA NORTE,COLOMBIA,BOLIVAR,VILLANUEVA,COMISARIA DE FAMILIA ZONA NORTE_BOLIVAR_VILLANUEVA
4,CLINICA DE LA MUJER,COLOMBIA,MAGDALENA,SANTA MARTHA,CLINICA DE LA MUJER_MAGDALENA_SANTA MARTHA
4,HOSPITAL SAN RAFAEL NIVEL II,COLOMBIA,GUAJIRA,SAN JUAN DEL CESAR,HOSPITAL SAN RAFAEL NIVEL II_GUAJIRA_SAN JUAN DEL CESAR
4,SALUD PARA TODOS EAT,COLOMBIA,SUCRE,SAMPUES,SALUD PARA TODOS EAT_SUCRE_SAMPUES
3,SECRETARIA DE SALUD DE VALLEDUPAR,COLOMBIA,CESAR,VALLEDUPAR,SECRETARIA DE SALUD DE VALLEDUPAR_CESAR_VALLEDUPAR
3,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO,COLOMBIA,SUCRE,SAN MARCOS,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO_SUCRE_SAN MARCOS
4,CENTRO DE SALUD BOSQUE,COLOMBIA,ARAUCA,ARAUCA,CENTRO DE SALUD BOSQUE_ARAUCA_ARAUCA
3,ESE UNIDAD DE SALUD SAN FRANCISCO DE ASIS,COLOMBIA,SUCRE,SINCELEJO,ESE UNIDAD DE SALUD SAN FRANCISCO DE ASIS_SUCRE_SINCELEJO
4,HOSPITAL UNIVERSITARIO DE SINCELEJO ESE,COLOMBIA,SUCRE,SINCELEJO,HOSPITAL UNIVERSITARIO DE SINCELEJO ESE_SUCRE_SINCELEJO
4,HOSPITAL SAN ROQUE DE EL COPEY,COLOMBIA,CESAR,EL COPEY,HOSPITAL SAN ROQUE DE EL COPEY_CESAR_EL COPEY
4,CENTRO DE SALUD CUATROVIENTOS,COLOMBIA,CESAR,EL PASO,CENTRO DE SALUD CUATROVIENTOS_CESAR_EL PASO
4,HEAD- CDV,COLOMBIA,CESAR,VALLEDUPAR,HEAD- CDV_CESAR_VALLEDUPAR
4,HOSPITAL REGIONAL SAN ANDRES,COLOMBIA,CESAR,CHIRIGUANA,HOSPITAL REGIONAL SAN ANDRES_CESAR_CHIRIGUANA
4,ORGANIZACION CLINICA BONNADONA PREVENIR SA,COLOMBIA,ATLANTICO,BARRANQUILLA,ORGANIZACION CLINICA BONNADONA PREVENIR SA_ATLANTICO_BARRANQUILLA
4,CLINICA GENERAL DEL CARIBE SA,COLOMBIA,BOLIVAR,CARTAGENA,CLINICA GENERAL DEL CARIBE SA_BOLIVAR_CARTAGENA
4,BATALLON FLUVIAL DE INFANTERIA DE MARINA NO70,COLOMBIA,NARIÑO,TUMACO,BATALLON FLUVIAL DE INFANTERIA DE MARINA NO70_NARIÑO_TUMACO
4,ESCUELA NAVAL DE CADETES ALMIRANTE PADILLA,COLOMBIA,BOLIVAR,CARTAGENA,ESCUELA NAVAL DE CADETES ALMIRANTE PADILLA_BOLIVAR_CARTAGENA
4,CAP LOS CERROZ,COLOMBIA,BOLIVAR,CARTAGENA,CAP LOS CERROZ_BOLIVAR_CARTAGENA
4,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,COLOMBIA,GUAJIRA,BARRANCAS,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR_GUAJIRA_BARRANCAS
3,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,COLOMBIA,BOLIVAR,EL CARMEN DE BOLIVAR,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN_BOLIVAR_EL CARMEN DE BOLIVAR
3,SECRETARÍA DE SALUD DE NEIVA,COLOMBIA,HUILA,NEIVA,SECRETARÍA DE SALUD DE NEIVA_HUILA_NEIVA
4,HOSPITAL SAN JUAN DE DIOS,COLOMBIA,ARAUCA,PUERTO RONDON,HOSPITAL SAN JUAN DE DIOS_ARAUCA_PUERTO RONDON
4,AGUA CLARA,COLOMBIA,NORTE SANTANDER,CUCUTA,AGUA CLARA_NORTE SANTANDER_CUCUTA
4,ESE IMSALUD,COLOMBIA,NORTE SANTANDER,CUCUTA,ESE IMSALUD_NORTE SANTANDER_CUCUTA
4,ESE HOSPITAL LOCAL HATILLO DE LOBA,COLOMBIA,BOLIVAR,HATILLO DE LOBA,ESE HOSPITAL LOCAL HATILLO DE LOBA_BOLIVAR_HATILLO DE LOBA
3,CENTRO DIAGNOSTICO DE ESPECIALISTAS LTDA,COLOMBIA,GUAJIRA,RIOHACHA,CENTRO DIAGNOSTICO DE ESPECIALISTAS LTDA_GUAJIRA_RIOHACHA
3,SECRETARIA DEPARTAMENTAL DE SALUD DE RISARALDA,COLOMBIA,BOLIVAR,CARTAGENA,SECRETARIA DEPARTAMENTAL DE SALUD DE RISARALDA_BOLIVAR_CARTAGENA
4,ESEHOSPITAL LOCAL DE TALAIGUA NUEVO,COLOMBIA,BOLIVAR,TALAIGUA NUEVO,ESEHOSPITAL LOCAL DE TALAIGUA NUEVO_BOLIVAR_TALAIGUA NUEVO
3,HOSPITAL DEPARTAMENTAL JUAN DOMINGUEZ ROMERO ESE,COLOMBIA,BOLIVAR,SAN JUAN NEPOMUCENO,HOSPITAL DEPARTAMENTAL JUAN DOMINGUEZ ROMERO ESE_BOLIVAR_SAN JUAN NEPOMUCENO
3,CLINICA BAUTISTA,COLOMBIA,ATLANTICO,BARRANQUILLA,CLINICA BAUTISTA_ATLANTICO_BARRANQUILLA
4,ESE HOSPITAL DE JUAN DE ACOSTA,COLOMBIA,ATLANTICO,JUAN DE ACOSTA,ESE HOSPITAL DE JUAN DE ACOSTA_ATLANTICO_JUAN DE ACOSTA
4,ESE HOSPITAL DE LURUACO,COLOMBIA,ATLANTICO,REPELON,ESE HOSPITAL DE LURUACO_ATLANTICO_REPELON
4,HOSPITAL TAMALAMEQUE,COLOMBIA,CESAR,TAMALAMEQUE,HOSPITAL TAMALAMEQUE_CESAR_TAMALAMEQUE
4,HOSPITAL SANTO DOMINGO,COLOMBIA,TOLIMA,FLANDES,HOSPITAL SANTO DOMINGO_TOLIMA_FLANDES
4,ESE CAMU DE MOÑITOS,COLOMBIA,CORDOBA,MOÑITOS,ESE CAMU DE MOÑITOS_CORDOBA_MOÑITOS
3,CLINICA SANTA LUCIA  DEL SINU SAS,COLOMBIA,CORDOBA,LORICA,CLINICA SANTA LUCIA  DEL SINU SAS_CORDOBA_LORICA
4,HOSPITAL LOCAL DE AGUACHICA,COLOMBIA,CESAR,AGUACHICA,HOSPITAL LOCAL DE AGUACHICA_CESAR_AGUACHICA
4,CENTRO SALUD PALENQUE,COLOMBIA,BOLIVAR,MAHATES,CENTRO SALUD PALENQUE_BOLIVAR_MAHATES
4,CORPORACION IPS SALUDCOOP CJEML,COLOMBIA,ATLANTICO,BARRANQUILLA,CORPORACION IPS SALUDCOOP CJEML_ATLANTICO_BARRANQUILLA
4,IPS FUNDACION SER,COLOMBIA,BOLIVAR,MOMPOS,IPS FUNDACION SER_BOLIVAR_MOMPOS
4,CENTRO DE SALUD PASTRANA,COLOMBIA,BOLIVAR,MAGANGUE,CENTRO DE SALUD PASTRANA_BOLIVAR_MAGANGUE
4,NUEVO HOSPITAL BOCAGRANDE,COLOMBIA,BOLIVAR,CARTAGENA,NUEVO HOSPITAL BOCAGRANDE_BOLIVAR_CARTAGENA
4,ESTUDIOS EINVERSIONES MEDICAS SALUDCOOP,COLOMBIA,BOLIVAR,CARTAGENA,ESTUDIOS EINVERSIONES MEDICAS SALUDCOOP_BOLIVAR_CARTAGENA
4,ESE CENTRO DE SALUD DE OVEJAS,COLOMBIA,SUCRE,OVEJAS,ESE CENTRO DE SALUD DE OVEJAS_SUCRE_OVEJAS
4,PUESTO DE SALUD DE VAGUAS VIVAS,COLOMBIA,ATLANTICO,PIOJO,PUESTO DE SALUD DE VAGUAS VIVAS_ATLANTICO_PIOJO
4,SOCIEDAD MEDICA CLINICA MAICAO LTDA,COLOMBIA,GUAJIRA,MAICAO,SOCIEDAD MEDICA CLINICA MAICAO LTDA_GUAJIRA_MAICAO
4,PUESTO DE SALUD SAN CAYETANO,COLOMBIA,BOLIVAR,SAN JUAN NEPOMUCENO,PUESTO DE SALUD SAN CAYETANO_BOLIVAR_SAN JUAN NEPOMUCENO
4,INSTITUCION PRESTADORA DE SERVICIO DE SALUD DEL CA,COLOMBIA,BOLIVAR,CARTAGENA,INSTITUCION PRESTADORA DE SERVICIO DE SALUD DEL CA_BOLIVAR_CARTAGENA
4,VITAL PLUS COLOMBIA LTDA,COLOMBIA,ATLANTICO,PUERTO COLOMBIA,VITAL PLUS COLOMBIA LTDA_ATLANTICO_PUERTO COLOMBIA
4,ESTUDIOS E INVERSIONES MEDICAS S.A. ESIMED S.A.,COLOMBIA,BOLIVAR,CARTAGENA,ESTUDIOS E INVERSIONES MEDICAS S.A. ESIMED S.A._BOLIVAR_CARTAGENA
4,CENTRAL DE ESPECIALISTAS Y URGENCIAS BARRANQUILLA,COLOMBIA,ATLANTICO,BARRANQUILLA,CENTRAL DE ESPECIALISTAS Y URGENCIAS BARRANQUILLA_ATLANTICO_BARRANQUILLA
4,CENTRO MEDICO INSULAR SAS,COLOMBIA,SAN ANDRES,SAN ANDRES,CENTRO MEDICO INSULAR SAS_SAN ANDRES_SAN ANDRES
3,POLICIA NACIONAL SANIDAD,COLOMBIA,GUAJIRA,RIOHACHA,POLICIA NACIONAL SANIDAD_GUAJIRA_RIOHACHA
4,SALUD TOTAL EPS UUBC,COLOMBIA,SANTANDER,FLORIDABLANCA,SALUD TOTAL EPS UUBC_SANTANDER_FLORIDABLANCA
4,CENTRO DE ATENCION AMBULATORIA IPS CALLE 30,COLOMBIA,ATLANTICO,MALAMBO,CENTRO DE ATENCION AMBULATORIA IPS CALLE 30_ATLANTICO_MALAMBO
4,PUESTO DE SALUD DE LAS PIEDRAS,COLOMBIA,BOLIVAR,SAN ESTANISLAO,PUESTO DE SALUD DE LAS PIEDRAS_BOLIVAR_SAN ESTANISLAO
