date,chikungunya_1,dengue_1,varicella_1,zika_1
2023-04-10,0.6750844697718557,1308.125665577003,531.7236388220006,0.6876467460578628
2023-04-17,0.4871697784393222,1278.9019222748843,477.05694465795625,0.3244955563433435
2023-04-24,-0.0744328795878065,1427.7234052340796,498.8716647824271,2.8097245015345282
2023-05-01,0.1808736153338062,1308.8058997715586,554.3072033019109,0.5807089585103595
2023-05-08,0.4530015463865715,1269.0507461248053,544.7441981107313,0.2695582987373974
2023-05-15,0.07291490033368929,1368.1583117608884,540.9076452156854,2.5913575664146884
2023-05-22,0.9246036805828943,1351.6876039134154,529.7672728165893,1.1474617332964954
2023-05-29,0.04691062657980453,1392.4998291651523,521.5097486624351,1.8712419935013798
2023-06-05,0.47991207320848966,1388.0275400109967,533.7840769465286,0.35164852533387875
2023-06-12,0.12725624196827318,1273.9097547941776,531.2632664553071,0.6787871204458226
2023-06-19,0.12725624196827318,1296.6332742957259,464.0984756829443,0.8115699893387245
2023-06-26,0.12725624196827318,1266.1477008324216,499.4397041392914,0.639624586194234
2023-07-03,0.09616914835307348,1390.9217114400326,529.5834087227075,1.6626155194442518
2023-07-10,0.10917453393173408,1306.6621444036834,529.3650824683413,0.8116250085604537
2023-07-17,0.16010383310050172,1397.6956276784035,523.4957522111567,0.7090652593956058
2023-07-24,0.20238266320417697,1405.7211788898899,512.0120120435384,0.5809480767074994
2023-07-31,0.41645639588772965,1388.0275400109967,534.2338082325907,0.11885884867387274
2023-08-07,0.29013336151805674,1377.005972252723,509.2874600893929,0.2623234163148759
2023-08-14,0.5017990562154256,1299.6443803662926,517.746811755181,1.4341030444235767
2023-08-21,0.1400887732657992,1300.1913510964985,526.4980766765372,0.258791716704526
2023-08-28,-0.33348094572497927,1361.3793558794766,508.98378327957823,2.7248103350851505
2023-09-04,0.24376302338414751,1373.9683757838206,513.3768258356295,0.34890627524986184
2023-09-11,0.39237843384369236,1366.8317871921,513.1935849438464,0.17639058598167268
2023-09-18,0.49043446544581576,1286.8661711652483,515.4180179228656,0.8072430537096611
2023-09-25,0.45202417173980985,1333.674513947327,518.8083026012713,0.9277323511219061
2023-10-02,0.7058155101741463,1330.54075813953,560.5587863801495,0.17352132362930867
2023-10-09,0.6366915709158528,1364.474545979134,513.6230777153048,1.2886480213824416
2023-10-16,0.5099453536289531,1319.5372322815858,547.305278045937,0.5032154578582492
2023-10-23,1.4840699070409107,1351.7252669597233,549.5255816989858,0.7513069181842915
2023-10-30,0.5858437253405921,1346.2161736822402,520.3826291503699,1.2146379058800174
2023-11-06,0.14691636327013102,1307.894572382591,498.82709766235587,0.7571125250303118
2023-11-13,0.14339914657662728,1349.6606070600592,522.9321942091838,0.18775834387654783
2023-11-20,0.4711515528423896,1261.0976968294408,413.97348020410226,1.1299205043260652
2023-11-27,0.12661789501785212,1333.4535171060033,450.04960423062977,0.7219560674429859
2023-12-04,0.7334694039742847,1274.2125086124954,389.0684350446438,1.3230499429740648
2023-12-11,0.5922325672348769,1280.7671141103858,457.6226321663098,0.6264029583229656
2023-12-18,0.6199914053630988,1268.9110369535504,380.78065775217635,0.6765113938695464
