date,Brazil,Chile,Colombia,Dominican Republic,Germany,Italy,Mexico,Panama,US,Uruguay
1/31/2022,26438130.27370603,2539773.880818722,5934027.343527453,545189.3500827763,11795274.488120254,11130692.384551728,5133263.647623061,704243.0329105343,74095780.85332738,708200.5893142831
2/7/2022,26910031.854785405,2656536.9070467725,5974719.536748011,547938.6832727533,12770891.600096108,11538185.670067238,5215702.926162352,714577.0861650801,74927395.39363031,729694.5612815924
2/14/2022,27269778.677757356,2759823.353012856,6004490.899226961,550281.4543763528,13699254.122047175,11904108.17223342,5281002.004205421,721702.7562882033,75625424.24376531,745435.9500204421
2/21/2022,27627480.431180667,2862289.2855038214,6033805.081246863,554082.6753,14619594.759683779,12284942.519974492,5350744.0623306595,730127.7261400901,76386411.21,761257.0422
2/28/2022,28003101.903144594,2962518.048870006,6059091.042378636,557902.4613072664,15571639.520148939,12689038.057191642,5417976.151778284,739364.8449705518,77108289.70359436,776778.4039807777
3/7/2022,28351403.635475975,3050081.927248645,6074622.408052298,560055.0695238994,16577771.327149883,13110690.45368844,5468552.486946931,747101.4677294801,77681596.89,789302.7054971359
3/14/2022,28646765.004308276,3120613.8055723463,6081457.279192673,560897.8297768293,17637750.76127042,13551979.91218343,5503273.426969626,753017.0429757744,78171510.49962841,799173.7587
3/21/2022,28917133.164528765,3181473.7882454246,6085464.634935299,562136.2964,18724450.80013943,14013192.653739033,5536237.682918264,759004.6325947723,78729091.53,809952.3929777609
3/28/2022,29199258.295890786,3242517.534,6090331.987991339,564634.4512846058,19785375.66859488,14478886.217333674,5577050.195508268,766466.8328623069,79405247.79803635,823973.7877023249
4/4/2022,29487812.891056165,3305084.5855342583,6095009.886533932,567595.5862073813,20764608.894945003,14926422.836263312,5621393.828726933,774627.3689830283,80112840.51593053,839417.2048656214
4/11/2022,29747341.811236247,3362940.508544298,6097080.210853203,569862.6432521729,21638945.05630434,15346817.650739152,5659534.180883813,781925.6367773489,80758344.88201793,852556.4602523622
4/18/2022,29966312.727733616,3412703.591572852,6096169.416,571448.4551238281,22434275.555811226,15748972.651722528,5689082.551343538,788452.7371920429,81356138.59741196,862173.0328345485
4/25/2022,30178396.30668658,3459799.27,6093344.619474564,573412.9672141979,23197672.55318797,16141679.80089492,5716086.689703206,796240.6330732259,81989866.48357184,870715.5946501876
5/2/2022,30423276.908151057,3512976.459448413,6088928.122706514,576482.4033,23947793.110439274,16518225.91335985,5746086.150854439,807105.3195,82693992.04502843,881201.6826126816
5/9/2022,30700170.850292716,3575447.117667265,6082881.34,580303.2138,24657251.19261807,16863938.868744485,5778731.238414376,820758.7659872811,83416213.45311058,894053.4455
5/16/2022,30975396.848802138,3644054.1937646787,6077343.405795024,584191.5327953906,25290716.669515423,17175445.23715943,5811815.578,835359.4975883059,84096078.12908939,907579.8832555369
5/23/2022,31233155.505606234,3716184.9458724377,6077248.437,588229.6286706058,25858544.540662866,17466053.77552227,5846750.501751882,849565.3430306802,84742122.76768582,920802.8100278252
5/30/2022,31502203.92648779,3793750.286593486,6087321.357357007,593199.0251844062,26422634.694068626,17753073.24483554,5887294.046650706,863508.8149459921,85407301.15561092,934505.8846958579
6/6/2022,31822909.674364142,3878270.6160801235,6108525.914911248,599461.0921839507,27042472.860302325,18048143.36872545,5935085.415271413,877779.4228698307,86108676.61028212,949200.0272523839
6/13/2022,32196296.945222404,3964203.400657807,6137599.0330973165,606301.3469707303,27719922.686757524,18364212.946566362,5990514.203862973,892069.9839321785,86808065.61780997,963110.1925057092
6/20/2022,32579475.325814217,4041144.123628956,6169365.357,612650.4672286974,28407445.97983511,18723537.083226956,6057936.920480354,905347.2832,87478186.69168493,973373.4510791132
6/27/2022,32932716.648361947,4104197.600503064,6198907.782892019,618327.5672774203,29073801.214496735,19144182.89465755,6144993.154163298,917235.2678318569,88158850.36698002,979331.0713329847
