week,dengue,zika,chik,var,date,tavg,tmin,tmax,prcp,wdir,wspd,pres,mob_index,google_physician,google_hospital,google_pharmacy,google_symptom
2022-07-11,1131,0.0,1.0,361.0,2022-07-11,19.30686526408378,14.439024853965478,24.96954875855221,3.888245439517703,91.38000141187044,9.09382847391348,1020.851984369456,17.18285714285714,14,9,5,29
2022-07-18,1177,4.0,0.0,377.0,2022-07-18,18.936257952130276,14.027425241080453,24.350942260572257,4.213152469085792,105.84682347142868,9.028452213444174,1020.527086233574,16.62142857142857,14,9,5,31
2022-07-25,990,1.0,1.0,482.0,2022-07-25,18.70640103041272,14.485147974210332,24.114874216433467,6.79671658642176,136.3962703388056,8.54933750885175,1021.031555803073,16.897142857142857,15,8,5,29
2022-08-01,1149,1.0,1.0,454.0,2022-08-01,18.933232776123784,14.96933168760931,24.52675113524554,6.832955908519684,76.26479367175996,8.991861243058953,1019.8330776725428,17.15142857142857,11,8,5,27
2022-08-08,1032,0.0,1.0,476.0,2022-08-08,19.134391189600723,14.302028296299444,24.51429584451285,4.9083544214162815,126.02303943047784,9.861264833059826,1021.2112383354356,18.361428571428572,12,8,5,29
2022-08-15,1091,0.0,2.0,485.0,2022-08-15,19.02469993635429,13.346563693190983,24.93107124533414,4.845184060824376,99.94046090363666,9.508520327958632,1020.6580001314272,19.02,11,9,5,28
2022-08-22,1019,0.0,2.0,455.0,2022-08-22,18.80261124664701,13.783166641208208,24.873065158640536,3.407020105368131,135.87524618739425,8.925945306829592,1020.579794872878,17.154285714285713,13,9,5,28
2022-08-29,1058,0.0,2.0,491.0,2022-08-29,18.834282008844696,14.67100906586923,24.32263614722461,4.607714535270797,148.12442005974594,9.028972545481038,1019.5215667124344,16.638571428571428,14,10,5,28
2022-09-05,1045,0.0,2.0,487.0,2022-09-05,19.337226961294977,13.948385654409751,24.93356080464277,6.995796647641621,94.1686527358223,9.389920608734542,1020.502065510179,17.672857142857143,13,9,5,26
2022-09-12,879,1.0,1.0,440.0,2022-09-12,18.481480170579257,13.403998176262832,24.56581167288166,4.400882404218963,139.87450880271425,8.153415087795606,1020.78511082133,17.80142857142857,14,8,5,27
2022-09-19,980,1.0,6.0,462.0,2022-09-19,18.05091922291076,13.204625964520712,24.009719517669428,5.63410992395306,216.69983260333396,7.791626685383318,1020.7473368138266,15.945714285714287,14,9,5,25
2022-09-26,952,0.0,6.0,542.0,2022-09-26,18.721660934439512,13.781624354428946,24.6556024848676,22.590933534721376,197.95465914243064,9.024471044634511,1020.5081648820344,14.385714285714286,16,9,5,27
2022-10-03,1008,1.0,6.0,490.0,2022-10-03,18.74052494584337,14.28950422982079,24.01054912358024,5.448757772291509,159.8177192634944,8.286567180254805,1019.809315914606,14.191428571428572,11,9,5,26
2022-10-10,1022,1.0,1.0,449.0,2022-10-10,18.653358305367156,13.508693549178542,24.348435237187743,4.756759849157999,129.5508994243077,8.13133882885738,1020.6010395904876,14.947142857142856,14,8,5,26
2022-10-17,1232,0.0,0.0,555.0,2022-10-17,18.73038901614633,14.643729873471676,23.89372633682421,8.24569268449721,239.4083332738591,7.937135994905206,1020.3625469538208,16.22,15,9,5,25
